hipot,plan_pensiones,fondo_inversion,acciones,renta_fija,prest_pers,tarj_cred,cta_ahorro/depos_pzo,seg_vida,seg_med,cripto,ID,year,age_bracket,edu_level,labor_categ
0,0,0,0,0,1,0,0,0,0,0,2016_7174,2016,18-34,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7175,2016,35-44,Primary,Desempleado
1,0,0,0,0,0,0,0,0,0,0,2016_7176,2016,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7177,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7178,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7179,2016,35-44,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7180,2016,45-54,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7181,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2016_7182,2016,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7183,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,1,1,1,0,2016_7184,2016,45-54,University,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7185,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,1,0,1,0,0,0,2016_7186,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7187,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7188,2016,35-44,Secondary,Asalariado
0,0,0,0,0,1,0,0,1,0,0,2016_7189,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7190,2016,45-54,Secondary,Otros inactivos
0,0,1,0,0,0,0,0,0,0,0,2016_7191,2016,55-64,Secondary,Autónomo
0,0,0,0,0,1,1,0,0,0,0,2016_7192,2016,18-34,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7193,2016,35-44,University,Asalariado
0,1,0,0,0,1,0,0,0,0,0,2016_7194,2016,45-54,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7195,2016,45-54,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7196,2016,55-64,Primary,Jubilado
0,0,0,1,0,0,0,1,0,0,0,2016_7197,2016,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7198,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7199,2016,45-54,University,Autónomo
0,0,1,0,0,0,0,0,0,0,0,2016_7200,2016,55-64,University,Jubilado
0,0,0,1,0,0,0,0,0,0,0,2016_7201,2016,65-79,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7202,2016,18-34,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7203,2016,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7204,2016,45-54,Primary,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7205,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7206,2016,35-44,Primary,Autónomo
1,1,0,0,0,0,0,0,1,0,0,2016_7207,2016,18-34,Secondary,Asalariado
0,0,0,0,0,1,0,1,0,0,0,2016_7208,2016,45-54,University,Asalariado
0,0,0,1,0,0,0,0,0,0,0,2016_7209,2016,55-64,University,Asalariado
0,0,0,1,1,0,0,0,0,0,0,2016_7210,2016,55-64,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7211,2016,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7212,2016,18-34,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7213,2016,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7214,2016,35-44,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7215,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7216,2016,65-79,Primary,Jubilado
0,0,0,0,0,1,0,0,0,0,0,2016_7217,2016,35-44,Secondary,Asalariado
0,0,0,1,0,1,0,0,1,0,0,2016_7218,2016,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7219,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7220,2016,45-54,Primary,Desempleado
0,0,1,0,0,0,0,1,0,0,0,2016_7221,2016,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7222,2016,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7223,2016,65-79,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7224,2016,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7225,2016,45-54,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7226,2016,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7227,2016,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7228,2016,45-54,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7229,2016,55-64,Primary,Autónomo
0,0,1,0,0,0,0,0,0,0,0,2016_7230,2016,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7231,2016,45-54,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7232,2016,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7233,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7234,2016,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7235,2016,55-64,Primary,Asalariado
0,0,1,0,1,0,0,0,0,0,0,2016_7236,2016,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7237,2016,65-79,Primary,Jubilado
0,0,0,0,0,1,0,1,0,0,0,2016_7238,2016,45-54,University,Autónomo
0,0,0,0,0,0,0,1,0,0,0,2016_7239,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7240,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,1,0,2016_7241,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7242,2016,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7243,2016,45-54,Secondary,Otros inactivos
0,0,0,0,0,0,0,1,0,0,0,2016_7244,2016,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7245,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,1,1,0,0,0,2016_7246,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7247,2016,45-54,Secondary,Autónomo
0,0,0,0,0,0,1,1,0,0,0,2016_7248,2016,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7249,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7250,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7251,2016,55-64,Primary,Desempleado
0,0,1,0,0,0,0,1,0,0,0,2016_7252,2016,65-79,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7253,2016,65-79,Primary,Jubilado
0,0,0,0,0,1,1,0,1,1,0,2016_7254,2016,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7255,2016,18-34,University,Autónomo
0,0,0,0,0,0,0,1,0,0,0,2016_7256,2016,65-79,University,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2016_7257,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,1,0,0,0,0,2016_7258,2016,55-64,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7259,2016,35-44,University,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2016_7260,2016,18-34,University,Asalariado
0,1,0,0,0,0,0,0,0,0,0,2016_7261,2016,45-54,University,Asalariado
0,0,1,1,0,0,1,0,0,0,0,2016_7262,2016,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7263,2016,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7264,2016,18-34,University,Desempleado
0,0,0,0,0,0,0,1,0,0,0,2016_7265,2016,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7266,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,1,1,0,0,2016_7267,2016,35-44,University,Autónomo
0,0,0,0,0,0,1,0,0,0,0,2016_7268,2016,45-54,University,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7269,2016,55-64,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7270,2016,18-34,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7271,2016,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7272,2016,55-64,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7273,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7274,2016,18-34,University,Asalariado
1,0,0,0,0,0,0,0,0,0,0,2016_7275,2016,35-44,University,Autónomo
0,0,0,0,0,0,1,0,0,1,0,2016_7276,2016,18-34,Secondary,Asalariado
0,0,0,0,0,0,1,1,1,0,0,2016_7277,2016,18-34,University,Asalariado
0,0,1,1,1,0,1,1,1,0,0,2016_7278,2016,35-44,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7279,2016,55-64,University,Otros inactivos
0,0,1,1,0,0,1,1,0,0,0,2016_7280,2016,55-64,University,Asalariado
0,0,0,1,0,0,0,0,1,1,0,2016_7281,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7282,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7283,2016,35-44,Secondary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7284,2016,45-54,Secondary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7285,2016,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,1,0,2016_7286,2016,18-34,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7287,2016,18-34,Secondary,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2016_7288,2016,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7289,2016,35-44,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7290,2016,45-54,Primary,Asalariado
0,0,1,0,0,0,0,0,0,0,0,2016_7291,2016,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7292,2016,18-34,Primary,Desempleado
0,0,0,0,0,0,1,0,0,0,0,2016_7293,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7294,2016,35-44,Primary,Desempleado
0,0,0,0,0,1,1,0,0,0,0,2016_7295,2016,55-64,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7296,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7297,2016,35-44,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7298,2016,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,1,0,0,0,2016_7299,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,1,1,0,0,0,2016_7300,2016,45-54,University,Asalariado
1,0,0,0,0,0,1,0,1,0,0,2016_7301,2016,18-34,University,Asalariado
0,0,0,0,0,0,0,0,1,0,0,2016_7302,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7303,2016,55-64,Primary,Desempleado
0,0,0,0,0,0,0,0,1,0,0,2016_7304,2016,18-34,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7305,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,1,0,0,0,2016_7306,2016,55-64,Primary,Otros inactivos
0,0,1,1,0,0,0,1,0,0,0,2016_7307,2016,65-79,University,Jubilado
1,0,0,0,0,1,0,0,1,0,0,2016_7308,2016,18-34,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7309,2016,18-34,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7310,2016,45-54,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7311,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7312,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7313,2016,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7314,2016,35-44,Secondary,Asalariado
0,0,0,0,0,0,1,0,0,0,0,2016_7315,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7316,2016,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7317,2016,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7318,2016,65-79,Primary,Otros inactivos
0,0,0,0,0,0,1,0,0,0,0,2016_7319,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7320,2016,45-54,Primary,Autónomo
0,1,0,0,0,0,0,0,0,0,0,2016_7321,2016,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7322,2016,55-64,Secondary,Jubilado
0,0,0,0,0,0,1,0,0,0,0,2016_7323,2016,18-34,Secondary,Asalariado
0,0,1,0,1,0,0,1,0,0,0,2016_7324,2016,35-44,University,Autónomo
0,0,0,0,0,1,0,0,0,0,0,2016_7325,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7326,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7327,2016,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7328,2016,18-34,University,Otros inactivos
0,0,0,1,0,0,0,1,0,0,0,2016_7329,2016,45-54,University,Otros inactivos
0,0,0,0,0,0,1,0,0,0,0,2016_7330,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7331,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7332,2016,18-34,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7333,2016,35-44,University,Desempleado
0,1,0,0,0,0,0,0,0,0,0,2016_7334,2016,55-64,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7335,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7336,2016,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7337,2016,45-54,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7338,2016,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7339,2016,35-44,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7340,2016,18-34,Secondary,Asalariado
0,1,0,0,0,0,0,0,0,0,0,2016_7341,2016,35-44,University,Desempleado
0,0,0,0,0,0,0,0,1,0,0,2016_7342,2016,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7343,2016,45-54,Secondary,Asalariado
0,1,0,0,0,0,0,0,0,0,0,2016_7344,2016,55-64,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7345,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,1,0,0,2016_7346,2016,18-34,Primary,Asalariado
1,0,0,0,0,0,0,1,1,0,0,2016_7347,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7348,2016,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7349,2016,55-64,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7350,2016,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7351,2016,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7352,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7353,2016,65-79,Primary,Otros inactivos
0,0,1,1,1,0,0,0,0,0,0,2016_7354,2016,65-79,University,Jubilado
0,0,0,0,0,0,0,0,1,0,0,2016_7355,2016,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7356,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7357,2016,18-34,University,Otros inactivos
0,0,0,0,0,1,0,0,0,0,0,2016_7358,2016,65-79,University,Jubilado
0,0,1,0,0,0,1,0,0,0,0,2016_7359,2016,65-79,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7360,2016,18-34,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7361,2016,55-64,Secondary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7362,2016,55-64,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7363,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7364,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7365,2016,35-44,University,Asalariado
1,0,0,0,0,0,0,0,0,0,0,2016_7366,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,1,0,0,0,2016_7367,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7368,2016,35-44,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7369,2016,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7370,2016,35-44,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7371,2016,35-44,University,Asalariado
0,1,0,0,0,1,0,1,0,0,0,2016_7372,2016,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,1,0,0,0,2016_7373,2016,35-44,University,Asalariado
0,0,0,1,0,1,1,0,0,1,0,2016_7374,2016,35-44,University,Autónomo
0,0,0,0,0,0,1,0,0,0,0,2016_7375,2016,45-54,University,Autónomo
0,0,0,0,0,0,1,0,0,0,0,2016_7376,2016,35-44,University,Asalariado
0,0,1,0,0,0,1,1,0,0,0,2016_7377,2016,55-64,University,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7378,2016,65-79,Secondary,Otros inactivos
0,0,0,0,0,0,0,1,0,0,0,2016_7379,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7380,2016,35-44,Secondary,Asalariado
1,1,0,1,0,1,1,1,1,0,0,2016_7381,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7382,2016,18-34,Secondary,Otros inactivos
0,0,0,1,0,0,0,1,0,0,0,2016_7383,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7384,2016,45-54,Secondary,Asalariado
0,1,0,0,0,0,0,0,0,0,0,2016_7386,2016,55-64,Primary,Jubilado
0,0,0,0,0,0,0,1,0,1,0,2016_7387,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7388,2016,65-79,Primary,Otros inactivos
0,0,0,1,0,0,0,0,0,0,0,2016_7389,2016,18-34,Secondary,Otros inactivos
1,0,0,1,0,0,0,0,1,0,0,2016_7390,2016,35-44,University,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7391,2016,18-34,Primary,Desempleado
0,0,0,0,0,1,0,0,0,0,0,2016_7392,2016,35-44,University,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7393,2016,55-64,Primary,Jubilado
0,0,0,0,0,0,0,0,1,0,0,2016_7394,2016,18-34,University,Otros inactivos
0,0,0,0,0,0,0,0,0,1,0,2016_7395,2016,18-34,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7396,2016,35-44,University,Asalariado
0,0,0,1,0,0,0,0,0,0,0,2016_7397,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7398,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7399,2016,18-34,Secondary,Desempleado
0,0,0,0,0,0,1,0,0,0,0,2016_7400,2016,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7401,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7402,2016,18-34,University,Asalariado
0,1,1,0,0,0,0,1,1,0,0,2016_7403,2016,35-44,University,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7404,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7405,2016,65-79,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7406,2016,45-54,Secondary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7407,2016,18-34,University,Asalariado
1,0,0,0,0,0,1,1,1,0,0,2016_7408,2016,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7409,2016,45-54,University,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7410,2016,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7411,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7412,2016,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7413,2016,18-34,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7414,2016,18-34,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7415,2016,18-34,Secondary,Asalariado
0,0,0,1,0,0,0,0,0,0,0,2016_7416,2016,35-44,Primary,Desempleado
0,0,0,0,0,0,1,0,0,0,0,2016_7417,2016,45-54,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7418,2016,45-54,Secondary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7419,2016,35-44,University,Asalariado
0,0,1,0,0,0,0,0,0,1,0,2016_7420,2016,45-54,University,Asalariado
0,0,0,1,0,0,0,0,0,0,0,2016_7421,2016,55-64,University,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7422,2016,35-44,University,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7423,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7424,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7425,2016,55-64,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7426,2016,65-79,Secondary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7427,2016,18-34,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7428,2016,35-44,Primary,Desempleado
0,0,0,0,0,0,0,1,0,0,0,2016_7429,2016,35-44,Primary,Asalariado
0,0,0,0,0,1,1,0,0,0,0,2016_7430,2016,45-54,Primary,Autónomo
0,0,0,0,0,0,0,0,1,0,0,2016_7431,2016,45-54,Secondary,Asalariado
0,0,0,1,0,0,0,0,0,0,0,2016_7432,2016,55-64,Primary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7433,2016,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7434,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7435,2016,18-34,Secondary,Asalariado
1,0,0,0,0,0,0,0,0,0,0,2016_7436,2016,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7437,2016,35-44,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7438,2016,45-54,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7439,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7440,2016,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,1,0,0,0,2016_7441,2016,55-64,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7442,2016,65-79,Primary,Jubilado
0,0,0,0,0,0,0,0,0,0,0,2016_7443,2016,18-34,Secondary,Asalariado
0,0,1,0,0,0,0,0,0,0,0,2016_7444,2016,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7445,2016,35-44,University,Asalariado
0,0,0,0,0,1,0,0,0,0,0,2016_7446,2016,45-54,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7447,2016,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7448,2016,45-54,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7449,2016,55-64,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7450,2016,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7451,2016,18-34,Secondary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7452,2016,18-34,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7453,2016,45-54,Secondary,Asalariado
0,1,0,0,0,0,0,1,0,0,0,2016_7454,2016,45-54,Secondary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7455,2016,55-64,Primary,Otros inactivos
0,0,1,0,0,0,0,1,0,0,0,2016_7456,2016,65-79,University,Jubilado
0,0,0,0,0,1,1,0,1,0,0,2016_7457,2016,35-44,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7458,2016,18-34,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7459,2016,45-54,University,Asalariado
1,1,0,0,0,0,1,0,0,0,0,2016_7460,2016,45-54,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7461,2016,55-64,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7462,2016,65-79,Primary,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7463,2016,65-79,Primary,Otros inactivos
0,0,1,0,0,0,0,0,0,0,0,2016_7464,2016,35-44,University,Asalariado
0,1,0,0,0,0,0,1,0,1,0,2016_7465,2016,35-44,Primary,Autónomo
0,0,0,0,0,0,1,0,0,0,0,2016_7466,2016,55-64,Secondary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7467,2016,65-79,Primary,Jubilado
0,0,1,1,0,0,0,0,0,0,0,2016_7468,2016,65-79,Secondary,Jubilado
0,0,0,0,0,0,1,1,0,0,0,2016_7469,2016,18-34,Primary,Otros inactivos
0,0,0,0,0,0,0,0,1,0,0,2016_7470,2016,18-34,Secondary,Asalariado
1,1,0,0,0,0,1,1,1,0,0,2016_7471,2016,18-34,Primary,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7472,2016,35-44,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7473,2016,55-64,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7474,2016,65-79,Primary,Jubilado
0,0,0,1,0,0,0,0,0,0,0,2016_7475,2016,18-34,University,Otros inactivos
0,0,0,0,0,0,1,0,0,0,0,2016_7476,2016,18-34,University,Otros inactivos
0,0,0,0,0,0,0,0,0,0,0,2016_7477,2016,35-44,Primary,Desempleado
0,0,0,0,0,0,0,0,0,0,0,2016_7478,2016,45-54,Secondary,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7479,2016,55-64,University,Asalariado
0,0,0,0,0,0,0,0,0,0,0,2016_7480,2016,65-79,Secondary,Otros inactivos
0,0,0,0,0,1,0,0,0,0,0,2016_7481,2016,18-34,Primary,Asalariado
0,1,1,1,0,1,1,1,0,0,0,2016_7482,2016,18-34,University,Autónomo
0,0,0,0,0,0,0,0,0,0,0,2016_7483,2016,45-54,Secondary,Autónomo
